assessment_date,basements,building_code,category_code,census_tract,central_air,date_exterior_condition,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,fuel,garage_spaces,garage_type,general_construction,homestead_exemption,house_extension,interior_condition,market_value,market_value_date,number_of_bathrooms,number_of_bedrooms,number_of_rooms,number_stories,off_street_open,parcel_shape,quality_grade,recording_date,sale_date,sale_price,separate_utilities,sewer,site_type,taxable_building,taxable_land,topography,total_area,total_livable_area,type_heater,unfinished,utility,view_type,year_built,year_built_estimate,zip_code,zoning,building_code_new,lat,lng
2022-05-24,,SR   ,6,64.0,,,90.0,0.0,0.0,,,15.0,,,,,0,,,18500.0,,,,,,2614.0,E,,2061-08-14,2061-08-14,1.0,,,,0.0,18500.0,F,1350.0,,,,,I,,,19142.0,RSA5,,39.92374943908483,-75.24162976935055
2022-05-24,,SB   ,6,36.0,,,54.0,0.0,0.0,,,13.0,,,,,0,46.0,,181300.0,,,,,,2436.0,A,,2061-05-08,2061-04-26,2500.0,,,,0.0,181300.0,F,1085.0,,,,,I,,,19145.0,I3,,39.92135043080155,-75.19406154357458
2022-05-24,,SI   ,6,349.0,,,15.0,0.0,0.0,,,25.0,,,,,0,,,10500.0,,,,,,1964.0,E,,2061-02-14,2061-02-14,1.0,,,,0.0,10500.0,F,375.0,,,,,I,,,19136.0,I2,,40.03910102123112,-75.0136688146773
2022-05-24,,RA   ,6,329.0,,,132.0,0.0,224800.0,,,110.0,,,,,0,,,224800.0,,,,,,871.0,E,,2061-02-07,2061-02-07,7500.0,,,,0.0,0.0,F,14553.0,,,,,I,,,19136.0,RSA5,,40.04212531969745,-75.0237032679827
2022-05-24,,WB0  ,4,169.0,,,64.0,117450.0,17550.0,,,30.0,,,,A ,0,14.0,,135000.0,,,,,,1699.0,E,C ,2061-01-27,2061-01-27,1.0,,,,0.0,0.0,F,1920.0,3840.0,,,,I,1940.0,,19132.0,RSA5,620,39.994079732230205,-75.18137620667827
2022-05-24,,SI   ,6,174.0,,,255.0,0.0,173000.0,,,57.0,,,,,0,33.0,,173000.0,,,,,,476.0,E,,2061-01-14,2061-01-14,1.0,,,,0.0,0.0,F,14408.0,,,,,I,,,19133.0,I2,,39.99685293722017,-75.14925472011988
2022-05-24,,SR   ,6,149.0,,,100.0,0.0,0.0,,,15.0,,,,,0,,,70200.0,,,,,,349.0,E,,2060-12-28,2060-12-28,1.0,,,,0.0,70200.0,F,1500.0,,,,,I,,,19121.0,RSA5,,39.9803050997717,-75.17884272817396
2022-05-24,,SC   ,6,300.0,,,100.0,0.0,154600.0,,,155.0,,,,,0,83.0,,154600.0,,,,,,897.0,E,,2060-10-24,2060-10-24,1.0,,,,0.0,0.0,F,15458.0,,,,,E,,,19124.0,CMX2,,40.01672326803615,-75.08472267129616
2022-05-24,,L58  ,3,180.0,,,88.0,0.0,0.0,,,32.0,,,,A ,0,,,232300.0,,,,,,1346.0,E,C ,2060-10-23,2060-10-23,1.0,,,,185840.0,46460.0,F,2794.0,2992.0,,,,I,1925.0,,19134.0,RSA5,818,39.986713268717,-75.10619685750896
2022-05-24,,YF0  ,4,293.0,,,100.0,425980.0,22420.0,,,19.0,,,,E ,0,,,448400.0,,,,,,393.0,E,C ,2060-09-30,2060-09-30,1.0,,,,0.0,0.0,F,1900.0,3686.0,,,,I,1944.0,,19124.0,ICMX,254,40.01158794350155,-75.08864488302964
2022-05-24,,SR   ,6,169.0,,,46.0,0.0,0.0,,,14.0,,,,,0,,,44000.0,,,,,,1222.0,E,,2060-09-16,2060-09-16,1.0,,,,0.0,44000.0,F,644.0,,,,,I,,,19132.0,RSA5,,39.996961369905634,-75.18100223606045
2022-05-24,,SR   ,6,199.0,,,92.0,0.0,14300.0,,,15.0,,,,,0,,,14300.0,,,,,,1523.0,E,,2060-08-22,2060-08-22,1.0,,,,0.0,0.0,F,1337.0,,,,,I,,,19140.0,CMX2,,40.007235215241614,-75.13952204072339
2022-05-24,,LC0  ,5,140.0,,,100.0,0.0,0.0,,,16.0,,,,A ,0,,,105200.0,,,,,,158.0,E,C ,2060-07-21,2060-07-21,1.0,,,,84160.0,21040.0,F,1600.0,4704.0,,,,I,1920.0,,19121.0,RSA5,820,39.97390350368377,-75.16281556946069
2022-05-24,,SI   ,6,,,,578.0,0.0,113200.0,,,49.0,,,,,0,,,188200.0,,,,,,578.0,E,,2047-12-11,2047-12-11,1.0,,,,0.0,75000.0,F,28588.0,,,,,I,,,,,,,
2022-05-24,,LC0  ,5,140.0,,,100.0,0.0,0.0,,,16.0,,,,A ,0,,,75200.0,,,,,,158.0,E,C+,2060-07-21,2060-07-21,1.0,,,,60160.0,15040.0,F,1600.0,3360.0,,,,I,1920.0,,19121.0,RSA5,820,39.97391814795829,-75.1629271921878
2022-05-24,,SI   ,6,337.0,,,100.0,0.0,0.0,,,35.0,,,,,0,,,13100.0,,,,,,4737.0,A,,2060-07-12,2060-07-12,1.0,,,,0.0,13100.0,F,4500.0,,,,,I,,,19111.0,,,40.06896949364019,-75.06782498295186
2022-05-24,,JV   ,4,15.0,,,100.0,0.0,1526300.0,,,215.0,,,,,0,,,1526300.0,,,,,,211.0,E,C ,2060-06-30,2060-06-30,2.0,,,,0.0,0.0,F,21542.0,0.0,,,,I,1993.0,,19147.0,SPPOA,PP,39.94068146861933,-75.15537873385654
2022-05-24,,SR   ,6,151.0,,,66.0,0.0,0.0,,,15.0,,,,,0,,,52600.0,,,,,,1166.0,E,,2060-05-10,2060-05-10,1.0,,,,0.0,52600.0,F,983.0,,,,,I,,,19121.0,RSA5,,39.989030036007726,-75.18220165969227
2022-05-24,,SR   ,6,110.0,,,140.0,0.0,0.0,,,47.0,,,,,0,,,99100.0,,,,,,3832.0,E,,2060-05-02,2060-05-02,1.0,,,,0.0,99100.0,F,6580.0,,,,,I,,,19104.0,,,39.97319133522496,-75.19921575789432
2022-05-24,,SI   ,6,176.0,,,173.0,0.0,15200.0,,,87.0,,,,,0,35.0,,15200.0,,,,,,696.0,E,,2060-02-16,2060-02-16,1.0,,,,0.0,0.0,F,15137.0,,,,,I,,,19133.0,,,39.99676770625108,-75.13372023705482
2022-05-24,,LC0  ,5,140.0,,,100.0,0.0,0.0,,,16.0,,,,A ,0,,,48100.0,,,,,,158.0,E,C ,2060-02-15,2060-02-15,1.0,,,,38480.0,9620.0,F,1600.0,2000.0,,,,I,1960.0,,19121.0,RSA5,820,39.97391137757799,-75.16287199454422
2022-05-24,,O30  ,1,172.0,,,45.0,0.0,0.0,4.0,0.0,16.0,,0.0,,A ,0,,4.0,46700.0,,0.0,0.0,,2.0,1879.0,E,C ,2060-01-04,2060-01-04,1.0,C,,,37360.0,9340.0,F,720.0,960.0,,,,I,1915.0,Y,19132.0,RSA5,22,39.99703247807604,-75.17393906667297
2022-05-24,,RB   ,6,106.0,,,590.0,0.0,653500.0,,,98.0,,,,,0,81.0,,653500.0,,,,,,1028.0,B,,2059-11-19,2059-11-19,1.0,,,,0.0,0.0,F,57691.0,,,,,,,,19104.0,CMX2,,39.96401964781647,-75.20499858099978
2022-05-24,,O50  ,1,7.0,,,80.0,0.0,0.0,4.0,0.0,19.0,,0.0,,A ,0,,4.0,1283600.0,,0.0,0.0,,1.0,533.0,A,C ,2059-11-06,2059-11-06,1.0,,,,1026880.0,256720.0,F,1340.0,4020.0,,,,I,1900.0,Y,19103.0,CMX4,22,39.95100957449792,-75.1725950072168
2022-05-24,,S30  ,3,67.0,,,69.0,0.0,0.0,,,16.0,,,,A ,0,,,73400.0,,,,,,2788.0,E,C ,2059-10-26,2059-10-26,1.0,A,,,58800.0,14600.0,F,1119.0,2756.0,,,,I,1937.0,,19142.0,CMX2,820,39.92537176948524,-75.22557826166893
2022-05-24,,SR   ,6,169.0,,,50.0,0.0,0.0,,,25.0,,,,,0,,,104900.0,,,,,,1110.0,E,,2059-08-28,2059-08-28,1.0,,,,0.0,104900.0,F,1233.0,,,,,I,,,19132.0,RM1,,39.99596958474053,-75.1868273791243
2022-05-24,,SR   ,6,362.0,,,111.0,0.0,154300.0,,,65.0,,,,,0,,,154300.0,,,,,,10863.0,E,,2059-08-11,2059-08-11,1.0,,,,0.0,0.0,F,7240.0,,,,,I,,,19154.0,RSD3,,40.08369283803879,-74.97283564112966
2022-05-24,,SR   ,6,152.0,,,86.0,0.0,0.0,,,20.0,,,,,0,,,56000.0,,,,,,2075.0,E,,2059-07-20,2059-07-20,1.0,,,,0.0,56000.0,F,1728.0,,,,,I,,,19121.0,RM1,,39.986921860601385,-75.16483431914064
2022-05-24,,RA   ,6,14.0,,,177.0,0.0,843700.0,,,68.0,,,,,0,16.0,,843700.0,,,,,,35.0,E,,2059-07-16,2059-07-16,1.0,,,,0.0,0.0,F,12053.0,,,,,I,,,19146.0,CMX2,,39.941606125267725,-75.16682653349686
2022-05-24,,RA   ,6,14.0,,,50.0,0.0,112000.0,,,16.0,,,,,0,,,112000.0,,,,,,33.0,E,,2059-07-16,2059-07-16,1.0,,,,0.0,0.0,F,800.0,,,,,I,,,19146.0,CMX2,,39.94172918071308,-75.16695304327632
2022-05-24,,RA   ,6,14.0,,,27.0,0.0,44600.0,,,15.0,,,,,0,,,44600.0,,,,,,35.0,E,,2059-07-16,2059-07-16,1.0,,,,0.0,0.0,F,405.0,,,,,I,,,19146.0,CMX2,,39.94183250733795,-75.16691795448955
2024-01-09,,A41  ,1,238.0,,,223.0,110240.0,27560.0,4.0,0.0,160.0,,1.0,,G ,0,,4.0,689000.0,,0.0,0.0,,3.0,906.0,A,C+,2059-07-15,2059-07-15,1.0,,,,440960.0,110240.0,F,25074.0,8302.0,,,,I,1890.0,Y,19144.0,RSA2,14,40.04148355730588,-75.18122996563186
2022-05-24,,JM0  ,4,153.0,,,111.0,991452.0,148148.0,,,358.0,,,,A ,0,59.0,,1139600.0,,,,,,1736.0,E,C ,2059-07-10,2059-07-10,1.0,,,,0.0,0.0,F,39679.0,30738.0,,,,I,1915.0,,19121.0,SPINS,610,39.9816130078964,-75.16028873993758
2022-05-24,,SR   ,6,362.0,,,463.0,0.0,0.0,,,22.0,,,,,0,,,30000.0,,,,,,7243.0,E,,2059-07-07,2059-07-07,1.0,,,,0.0,30000.0,F,10104.0,,,,,I,,,19154.0,,,40.086548393515415,-74.98661138053696
